#------------------------------------------------------------------------------------------------------------------------------------------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             1.91900         0.00000e+00         0.00000e+00         3.41122e-07         1.32431e-07
             1.92000         0.00000e+00         0.00000e+00         1.40521e-05         7.36641e-06
             1.92100         0.00000e+00         0.00000e+00         1.40725e-03         1.26594e-03
             1.92200         0.00000e+00         0.00000e+00         7.13954e-07         6.40132e-07
             1.92300         0.00000e+00         0.00000e+00         1.72947e-06         8.12475e-07
             1.92400         0.00000e+00         0.00000e+00         8.28572e-10         3.89250e-10
             1.92500         0.00000e+00         0.00000e+00         5.47115e-19         2.57026e-19
             1.92600         0.00000e+00         0.00000e+00         3.97580e-26         1.89422e-26
             1.92700         0.00000e+00         0.00000e+00         2.17073e-13         1.03422e-13
             1.92800         0.00000e+00         0.00000e+00         1.77197e-06         8.44232e-07
             1.92900         0.00000e+00         0.00000e+00         2.15333e-05         1.02593e-05
             1.93000         0.00000e+00         0.00000e+00         3.90374e-10         1.85989e-10
             1.93100         0.00000e+00         0.00000e+00         9.51877e-13         2.56395e-13
             1.93200         0.00000e+00         0.00000e+00         9.45332e-06         2.54663e-06
             1.93300         0.00000e+00         0.00000e+00         3.69418e-04         1.13450e-04
             1.93400         0.00000e+00         0.00000e+00         1.58277e-05         5.26001e-06
             1.93500         0.00000e+00         0.00000e+00         1.79987e-12         5.98177e-13
             1.93600         0.00000e+00         0.00000e+00         3.24551e-25         1.07863e-25
             1.93700         0.00000e+00         0.00000e+00         9.84200e-24         4.69755e-24
             1.93800         0.00000e+00         0.00000e+00         2.43938e-11         1.16431e-11
             1.93900         0.00000e+00         0.00000e+00         1.04708e-04         4.99770e-05
             1.94000         0.00000e+00         0.00000e+00         7.79273e-04         3.71944e-04
             1.94100         0.00000e+00         0.00000e+00         1.02775e-08         4.90528e-09
             1.94200         0.00000e+00         0.00000e+00         1.69321e-05         7.88614e-06
             1.94300         0.00000e+00         0.00000e+00         6.08896e-03         4.39616e-03
             1.94400         0.00000e+00         0.00000e+00         8.64120e-04         8.14514e-04
             1.94500         0.00000e+00         0.00000e+00         6.99647e-03         2.34877e-03
             1.94600         0.00000e+00         0.00000e+00         6.17789e-07         1.84386e-07
             1.94700         0.00000e+00         0.00000e+00         1.19530e-08         5.28570e-09
             1.94800         0.00000e+00         0.00000e+00         2.88070e-04         1.27387e-04
             1.94900         0.00000e+00         0.00000e+00         1.35436e-05         5.98908e-06
             1.95000         0.00000e+00         0.00000e+00         1.43799e-05         5.69172e-06
             1.95100         0.00000e+00         0.00000e+00         8.50218e-05         3.36525e-05
             1.95200         0.00000e+00         0.00000e+00         1.01044e-09         3.99941e-10
             1.95300         0.00000e+00         0.00000e+00         2.42269e-20         9.58926e-21
             1.95400         0.00000e+00         0.00000e+00         3.14700e-36         1.32332e-36
             1.95500         0.00000e+00         0.00000e+00         1.45299e-19         6.32076e-20
             1.95600         0.00000e+00         0.00000e+00         2.35928e-08         1.02633e-08
             1.95700         0.00000e+00         0.00000e+00         8.43889e-03         3.67105e-03
             1.95800         0.00000e+00         0.00000e+00         6.76474e-03         2.92659e-03
             1.95900         0.00000e+00         0.00000e+00         9.46333e-07         2.74318e-07
             1.96000         0.00000e+00         0.00000e+00         1.76814e-14         5.09364e-15
             1.96100         0.00000e+00         0.00000e+00         7.42156e-28         2.13799e-28
             1.96200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             1.96300         0.00000e+00         0.00000e+00         2.12326e-31         9.75883e-32
             1.96400         0.00000e+00         0.00000e+00         1.13408e-16         5.21240e-17
             1.96500         0.00000e+00         0.00000e+00         1.49591e-07         6.87543e-08
             1.96600         0.00000e+00         0.00000e+00         4.87203e-04         2.23926e-04
             1.96700         0.00000e+00         0.00000e+00         6.40785e-05         3.01164e-05
             1.96800         0.00000e+00         0.00000e+00         1.78423e-06         7.74534e-07
             1.96900         0.00000e+00         0.00000e+00         1.46606e-03         4.22528e-04
             1.97000         0.00000e+00         0.00000e+00         3.86704e-04         2.80839e-04
             1.97100         0.00000e+00         0.00000e+00         2.02245e-03         2.46837e-03
             1.97200         0.00000e+00         0.00000e+00         8.65178e-08         8.50692e-08
             1.97300         0.00000e+00         0.00000e+00         3.43023e-04         1.63738e-04
             1.97400         0.00000e+00         0.00000e+00         1.08613e-05         5.18451e-06
             1.97500         0.00000e+00         0.00000e+00         9.31893e-13         4.44827e-13
             1.97600         0.00000e+00         0.00000e+00         2.17578e-25         1.03858e-25
             1.97700         0.00000e+00         0.00000e+00         4.71677e-17         1.40607e-17
             1.97800         0.00000e+00         0.00000e+00         8.24255e-08         2.45711e-08
             1.97900         0.00000e+00         0.00000e+00         4.22863e-04         1.26056e-04
             1.98000         0.00000e+00         0.00000e+00         6.34787e-06         1.89231e-06
             1.98100         0.00000e+00         0.00000e+00         2.79610e-13         8.33521e-14
             1.98200         0.00000e+00         0.00000e+00         3.59935e-26         1.07297e-26
             1.98300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             1.98400         0.00000e+00         0.00000e+00         1.06798e-32         1.21099e-32
             1.98500         0.00000e+00         0.00000e+00         1.52965e-17         1.73450e-17
             1.98600         0.00000e+00         0.00000e+00         7.09673e-08         8.04708e-08
             1.98700         0.00000e+00         0.00000e+00         1.07217e-03         1.21574e-03
             1.98800         0.00000e+00         0.00000e+00         5.26268e-05         5.96743e-05
             1.98900         0.00000e+00         0.00000e+00         2.32904e-11         1.59798e-11
             1.99000         0.00000e+00         0.00000e+00         4.02397e-05         1.74692e-05
             1.99100         0.00000e+00         0.00000e+00         3.68520e-04         1.59984e-04
             1.99200         0.00000e+00         0.00000e+00         1.31856e-04         5.64767e-05
             1.99300         0.00000e+00         0.00000e+00         4.21271e-07         1.80440e-07
             1.99400         0.00000e+00         0.00000e+00         5.19850e-10         2.35800e-10
             1.99500         0.00000e+00         0.00000e+00         9.41155e-05         4.26901e-05
             1.99600         0.00000e+00         0.00000e+00         6.13897e-05         2.78459e-05
             1.99700         0.00000e+00         0.00000e+00         1.44256e-10         6.54332e-11
             1.99800         0.00000e+00         0.00000e+00         1.04016e-11         4.27536e-12
             1.99900         0.00000e+00         0.00000e+00         1.11905e-05         4.59962e-06
             2.00000         0.00000e+00         0.00000e+00         4.57875e-05         1.88200e-05
             2.00100         0.00000e+00         0.00000e+00         7.09583e-10         2.91659e-10
             2.00200         0.00000e+00         0.00000e+00         6.46697e-07         1.21533e-07
             2.00300         0.00000e+00         0.00000e+00         7.14265e-04         1.45853e-04
             2.00400         0.00000e+00         0.00000e+00         6.71439e-03         3.91214e-03
             2.00500         0.00000e+00         0.00000e+00         1.27862e-05         7.45390e-06
             2.00600         0.00000e+00         0.00000e+00         4.15125e-04         1.90745e-04
             2.00700         0.00000e+00         0.00000e+00         1.63838e-04         7.52815e-05
             2.00800         0.00000e+00         0.00000e+00         2.67295e-10         1.22819e-10
             2.00900         0.00000e+00         0.00000e+00         3.37688e-19         1.36149e-19
             2.01000         0.00000e+00         0.00000e+00         3.81679e-09         1.53770e-09
             2.01100         0.00000e+00         0.00000e+00         1.91021e-04         7.69587e-05
             2.01200         0.00000e+00         0.00000e+00         6.49666e-05         2.62854e-05
             2.01300         0.00000e+00         0.00000e+00         1.19434e-03         3.51963e-04
             2.01400         0.00000e+00         0.00000e+00         3.94194e-06         1.37920e-06
             2.01500         0.00000e+00         0.00000e+00         4.98724e-09         1.92141e-09
             2.01600         0.00000e+00         0.00000e+00         3.00085e-06         1.37224e-06
             2.01700         0.00000e+00         0.00000e+00         8.39324e-05         3.83808e-05
             2.01800         0.00000e+00         0.00000e+00         1.10056e-08         5.03267e-09
             2.01900         0.00000e+00         0.00000e+00         6.78076e-18         3.10072e-18
             2.02000         0.00000e+00         0.00000e+00         3.01245e-13         1.49278e-13
             2.02100         0.00000e+00         0.00000e+00         1.72904e-05         8.56805e-06
             2.02200         0.00000e+00         0.00000e+00         4.93760e-03         2.44677e-03
             2.02300         0.00000e+00         0.00000e+00         3.12770e-05         1.48801e-05
             2.02400         0.00000e+00         0.00000e+00         2.85109e-04         1.33998e-04
             2.02500         0.00000e+00         0.00000e+00         1.71139e-08         8.04332e-09
             2.02600         0.00000e+00         0.00000e+00         5.24925e-18         2.46708e-18
             2.02700         0.00000e+00         0.00000e+00         1.31991e-21         4.89055e-22
             2.02800         0.00000e+00         0.00000e+00         1.82714e-10         6.76996e-11
             2.02900         0.00000e+00         0.00000e+00         1.38744e-04         5.14077e-05
             2.03000         0.00000e+00         0.00000e+00         5.77283e-04         2.13896e-04
             2.03100         1.18644e-26         7.11865e-26         3.54305e-08         1.24163e-08
             2.03200         1.47776e-13         8.86655e-13         1.25922e-04         4.26361e-05
             2.03300         1.06370e-05         6.38221e-05         1.87015e-03         1.93730e-03
             2.03400         4.42478e-03         2.65487e-02         1.61736e-02         1.67786e-02
             2.03500         1.06065e-05         6.36388e-05         3.08214e-05         1.11712e-05
             2.03600         1.46929e-13         8.81572e-13         1.67532e-07         5.76876e-08
             2.03700         1.16614e-26         6.99683e-26         5.44247e-15         1.87405e-15
             2.03800         0.00000e+00         0.00000e+00         1.03756e-27         3.57272e-28
             2.03900         0.00000e+00         0.00000e+00         1.63307e-20         3.35739e-21
             2.04000         0.00000e+00         0.00000e+00         4.75971e-10         1.25002e-10
             2.04100         2.00535e-26         0.00000e+00         2.96447e-04         1.40576e-04
             2.04200         1.86093e-13         0.00000e+00         4.23264e-03         2.27627e-03
             2.04300         1.12267e-05         0.00000e+00         4.65871e-07         2.52554e-07
             2.04400         4.40313e-03         0.00000e+00         3.26479e-16         1.77065e-16
             2.04500         1.11948e-05         0.00000e+00         2.08275e-18         9.76713e-19
             2.04600         1.85036e-13         0.00000e+00         1.30962e-08         6.14152e-09
             2.04700         1.97138e-26         0.00000e+00         5.57592e-04         2.61485e-04
             2.04800         0.00000e+00         0.00000e+00         1.59934e-04         7.50016e-05
             2.04900         0.00000e+00         0.00000e+00         3.10269e-10         1.45502e-10
             2.05000         0.00000e+00         0.00000e+00         3.77311e-16         1.25960e-16
             2.05100         0.00000e+00         0.00000e+00         3.78864e-08         1.26478e-08
             2.05200         0.00000e+00         0.00000e+00         2.71581e-05         9.06629e-06
             2.05300         0.00000e+00         0.00000e+00         1.38606e-07         4.62713e-08
             2.05400         0.00000e+00         0.00000e+00         5.04918e-15         1.68559e-15
             2.05500         5.43036e-24         2.64696e-24         4.99417e-15         1.18704e-15
             2.05600         3.37096e-11         1.64313e-11         5.18860e-07         1.23325e-07
             2.05700         1.60405e-03         7.81873e-04         4.07738e-04         9.69131e-05
             2.05800         5.80175e-01         2.82799e-01         2.41589e-06         5.74219e-07
             2.05900         1.60405e-03         7.81873e-04         1.08252e-13         2.57299e-14
             2.06000         3.37096e-11         1.64313e-11         3.63811e-26         8.64723e-27
             2.06100         5.43036e-24         2.64696e-24         1.43685e-22         4.40453e-23
             2.06200         0.00000e+00         0.00000e+00         1.08404e-11         3.32303e-12
             2.06300         0.00000e+00         0.00000e+00         6.67862e-06         2.04726e-06
             2.06400         0.00000e+00         0.00000e+00         3.33962e-05         1.02369e-05
             2.06500         0.00000e+00         0.00000e+00         8.94178e-04         2.38978e-04
             2.06600         0.00000e+00         0.00000e+00         6.93755e-04         1.85413e-04
             2.06700         0.00000e+00         0.00000e+00         4.46114e-09         1.19228e-09
             2.06800         0.00000e+00         0.00000e+00         2.39121e-19         6.39076e-20
             2.06900         0.00000e+00         0.00000e+00         1.06682e-34         2.85119e-35
             2.07000         0.00000e+00         2.93395e-25         1.99192e-27         1.07532e-27
             2.07100         0.00000e+00         1.18772e-12         2.70522e-14         1.46012e-14
             2.07200         0.00000e+00         4.35582e-05         3.44341e-06         1.84419e-06
             2.07300         0.00000e+00         1.44718e-02         9.46855e-03         4.38424e-03
             2.07400         0.00000e+00         4.34377e-05         2.61602e-03         1.08629e-03
             2.07500         0.00000e+00         1.18116e-12         1.05232e-08         4.35108e-09
             2.07600         0.00000e+00         2.88560e-25         1.92032e-14         9.07633e-15
             2.07700         0.00000e+00         0.00000e+00         9.49394e-07         4.48729e-07
             2.07800         0.00000e+00         0.00000e+00         4.49805e-04         2.12600e-04
             2.07900         0.00000e+00         0.00000e+00         2.06981e-06         9.77020e-07
             2.08000         0.00000e+00         0.00000e+00         9.69307e-05         4.13551e-05
             2.08100         0.00000e+00         0.00000e+00         3.33047e-06         1.42093e-06
             2.08200         0.00000e+00         0.00000e+00         1.25711e-12         6.31565e-13
             2.08300         0.00000e+00         0.00000e+00         5.09505e-06         5.80215e-06
             2.08400         0.00000e+00         0.00000e+00         1.97695e-03         2.25132e-03
             2.08500         0.00000e+00         0.00000e+00         7.85505e-06         8.94480e-06
             2.08600         0.00000e+00         0.00000e+00         7.28458e-05         1.57708e-05
             2.08700         0.00000e+00         0.00000e+00         1.34356e-04         2.90875e-05
             2.08800         0.00000e+00         0.00000e+00         2.60919e-09         5.64878e-10
             2.08900         0.00000e+00         0.00000e+00         5.33524e-19         1.15506e-19
             2.09000         0.00000e+00         0.00000e+00         3.26289e-24         1.16468e-24
             2.09100         0.00000e+00         0.00000e+00         1.33146e-12         4.75263e-13
             2.09200         0.00000e+00         0.00000e+00         6.12836e-06         2.18750e-06
             2.09300         0.00000e+00         0.00000e+00         3.18027e-04         1.13519e-04
             2.09400         0.00000e+00         0.00000e+00         1.85726e-07         6.62946e-08
             2.09500         0.00000e+00         0.00000e+00         1.22340e-15         4.36689e-16
             2.09600         0.00000e+00         0.00000e+00         9.01220e-29         3.21688e-29
             2.09700         0.00000e+00         0.00000e+00         5.38106e-20         1.43026e-20
             2.09800         0.00000e+00         0.00000e+00         3.83325e-10         1.01886e-10
             2.09900         0.00000e+00         0.00000e+00         3.31692e-05         8.81654e-06
             2.10000         0.00000e+00         0.00000e+00         6.03014e-04         2.29592e-04
             2.10100         0.00000e+00         0.00000e+00         8.74670e-04         4.03067e-04
             2.10200         0.00000e+00         0.00000e+00         2.54302e-08         1.19081e-08
             2.10300         0.00000e+00         0.00000e+00         9.33097e-18         4.37381e-18
             2.10400         0.00000e+00         0.00000e+00         4.22443e-32         1.98029e-32
             2.10500         0.00000e+00         0.00000e+00         5.56484e-41         5.36011e-41
             2.10600         0.00000e+00         0.00000e+00         2.51059e-24         2.41823e-24
             2.10700         0.00000e+00         0.00000e+00         1.50299e-12         1.44769e-12
             2.10800         0.00000e+00         0.00000e+00         1.20654e-05         1.16215e-05
             2.10900         0.00000e+00         0.00000e+00         1.29848e-03         1.25071e-03
             2.11000         2.85976e-24         1.63415e-24         1.87093e-06         1.80126e-06
             2.11100         3.89749e-12         2.22713e-12         2.73623e-06         1.26693e-06
             2.11200         7.43804e-05         4.25031e-05         6.12945e-08         2.83806e-08
             2.11300         1.98769e-02         1.13583e-02         1.87636e-14         8.68792e-15
             2.11400         7.41824e-05         4.23900e-05         7.90568e-26         3.66049e-26
             2.11500         3.87677e-12         2.21530e-12         4.57384e-42         2.11736e-42
             2.11600         2.81438e-24         1.60822e-24         0.00000e+00         0.00000e+00
             2.11700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.11800         0.00000e+00         0.00000e+00         1.49953e-32         1.74761e-32
             2.11900         2.17939e-24         1.86805e-23         3.79601e-18         4.40308e-18
             2.12000         2.34466e-12         2.00971e-11         1.66599e-08         1.78980e-08
             2.12100         3.88263e-05         3.32796e-04         3.29456e-03         2.23631e-03
             2.12200         9.89632e-03         8.48256e-02         4.05018e-02         2.12797e-02
             2.12300         3.87238e-05         3.31918e-04         1.04826e-03         7.41046e-04
             2.12400         2.33230e-12         1.99911e-11         4.41087e-06         3.58732e-06
             2.12500         2.16219e-24         1.85331e-23         3.91325e-13         3.20476e-13
             2.12600         0.00000e+00         0.00000e+00         8.77267e-12         4.74917e-12
             2.12700         0.00000e+00         0.00000e+00         3.80391e-05         2.05929e-05
             2.12800         0.00000e+00         0.00000e+00         2.69913e-03         1.46120e-03
             2.12900         0.00000e+00         0.00000e+00         3.12493e-06         1.69171e-06
             2.13000         0.00000e+00         0.00000e+00         5.92216e-14         3.20602e-14
             2.13100         0.00000e+00         0.00000e+00         1.83660e-26         9.94262e-27
             2.13200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.13300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.13400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.13500         0.00000e+00         0.00000e+00         7.10613e-38         1.85539e-38
             2.13600         0.00000e+00         0.00000e+00         1.79333e-22         4.68233e-23
             2.13700         0.00000e+00         0.00000e+00         8.20062e-12         2.14115e-12
             2.13800         0.00000e+00         0.00000e+00         6.86155e-06         1.79153e-06
             2.13900         0.00000e+00         0.00000e+00         1.04980e-04         2.74099e-05
             2.14000         0.00000e+00         0.00000e+00         2.93316e-08         7.65838e-09
             2.14100         5.77966e-41         0.00000e+00         1.49953e-16         3.91522e-17
             2.14200         1.78460e-24         0.00000e+00         1.39090e-29         3.63159e-30
             2.14300         1.06327e-12         0.00000e+00         6.98550e-24         1.89899e-24
             2.14400         1.23510e-05         0.00000e+00         1.32237e-12         3.59481e-13
             2.14500         2.79720e-03         0.00000e+00         4.93631e-06         1.34192e-06
             2.14600         1.23191e-05         0.00000e+00         3.60760e-04         9.80716e-05
             2.14700         1.05778e-12         0.00000e+00         5.18713e-07         1.41011e-07
             2.14800         1.77080e-24         0.00000e+00         2.05469e-10         8.40317e-11
             2.14900         5.72024e-41         0.00000e+00         2.46254e-05         1.00714e-05
             2.15000         0.00000e+00         3.56012e-40         6.00207e-05         2.45476e-05
             2.15100         0.00000e+00         7.94785e-24         2.49316e-05         8.22709e-06
             2.15200         0.00000e+00         3.80628e-12         5.87320e-04         1.96497e-04
             2.15300         0.00000e+00         3.86052e-05         4.75365e-04         2.07937e-04
             2.15400         0.00000e+00         8.35655e-03         1.29661e-02         1.29467e-02
             2.15500         0.00000e+00         3.85063e-05         2.75658e-04         2.77881e-04
             2.15600         0.00000e+00         3.78681e-12         1.00900e-04         2.52337e-05
             2.15700         0.00000e+00         7.94785e-24         2.35049e-06         5.87824e-07
             2.15800         0.00000e+00         3.56012e-40         1.19391e-12         2.98581e-13
             2.15900         0.00000e+00         0.00000e+00         1.31301e-23         3.28407e-24
             2.16000         0.00000e+00         0.00000e+00         4.28889e-15         1.65798e-15
             2.16100         0.00000e+00         0.00000e+00         1.36214e-07         5.26566e-08
             2.16200         1.80474e-38         2.89992e-38         1.00157e-04         3.87209e-05
             2.16300         2.65127e-22         4.26017e-22         1.94558e-04         8.60943e-05
             2.16400         9.36138e-11         1.50422e-10         1.79919e-05         7.97048e-06
             2.16500         7.96477e-04         1.27981e-03         2.54254e-06         9.34297e-07
             2.16600         1.62050e-01         2.60388e-01         1.66158e-05         6.10570e-06
             2.16700         7.92447e-04         1.27333e-03         2.60163e-09         9.56007e-10
             2.16800         9.26691e-11         1.48904e-10         9.70239e-18         3.56528e-18
             2.16900         2.61124e-22         4.19583e-22         8.71553e-31         3.21797e-31
             2.17000         1.76851e-38         2.84171e-38         3.66319e-19         4.60904e-19
             2.17100         0.00000e+00         0.00000e+00         1.99960e-09         2.51590e-09
             2.17200         0.00000e+00         0.00000e+00         2.80326e-04         3.52708e-04
             2.17300         0.00000e+00         0.00000e+00         1.00361e-03         1.26275e-03
             2.17400         0.00000e+00         0.00000e+00         9.21353e-08         1.15925e-07
             2.17500         0.00000e+00         0.00000e+00         2.15593e-16         2.71261e-16
             2.17600         0.00000e+00         0.00000e+00         1.29811e-29         1.63328e-29
             2.17700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.17800         0.00000e+00         0.00000e+00         2.02616e-34         9.03351e-35
             2.17900         0.00000e+00         0.00000e+00         5.50688e-20         2.45520e-20
             2.18000         0.00000e+00         0.00000e+00         4.18890e-10         1.86759e-10
             2.18100         0.00000e+00         0.00000e+00         8.91783e-05         3.97595e-05
             2.18200         0.00000e+00         0.00000e+00         5.30915e-04         2.36705e-04
             2.18300         0.00000e+00         0.00000e+00         8.83135e-08         3.93740e-08
             2.18400         0.00000e+00         0.00000e+00         1.55970e-11         5.10238e-12
             2.18500         0.00000e+00         0.00000e+00         1.37808e-06         4.50820e-07
             2.18600         0.00000e+00         0.00000e+00         3.56753e-06         1.16499e-06
             2.18700         0.00000e+00         0.00000e+00         1.82674e-04         5.09570e-05
             2.18800         0.00000e+00         0.00000e+00         2.28044e-05         6.36131e-06
             2.18900         0.00000e+00         0.00000e+00         8.40260e-11         2.34391e-11
             2.19000         0.00000e+00         0.00000e+00         9.14498e-21         2.55100e-21
             2.19100         0.00000e+00         0.00000e+00         2.91292e-35         8.12560e-36
             2.19200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.19300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.19400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.19500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.19600         0.00000e+00         0.00000e+00         8.83574e-31         2.50360e-31
             2.19700         0.00000e+00         1.32148e-38         1.31048e-17         3.71325e-18
             2.19800         0.00000e+00         6.05732e-23         6.46242e-09         1.83112e-09
             2.19900         0.00000e+00         9.24316e-12         1.04951e-04         2.97379e-05
             2.20000         0.00000e+00         4.74181e-05         8.28631e-05         2.27423e-05
             2.20100         0.00000e+00         8.17810e-03         5.54512e-03         2.06852e-03
             2.20200         0.00000e+00         4.73018e-05         6.49972e-04         2.62595e-04
             2.20300         0.00000e+00         9.19786e-12         6.69412e-07         2.06368e-07
             2.20400         0.00000e+00         6.01289e-23         4.31136e-05         1.39791e-05
             2.20500         0.00000e+00         1.30855e-38         8.71904e-04         3.15913e-04
             2.20600         0.00000e+00         0.00000e+00         2.03632e-06         7.37816e-07
             2.20700         0.00000e+00         0.00000e+00         5.21032e-07         2.39761e-07
             2.20800         0.00000e+00         0.00000e+00         3.22384e-04         1.48350e-04
             2.20900         0.00000e+00         0.00000e+00         7.14904e-06         3.28980e-06
             2.21000         0.00000e+00         0.00000e+00         3.10962e-04         1.50615e-04
             2.21100         0.00000e+00         0.00000e+00         1.54946e-03         7.50479e-04
             2.21200         0.00000e+00         0.00000e+00         2.83492e-07         1.37309e-07
             2.21300         0.00000e+00         0.00000e+00         2.52405e-07         7.41874e-08
             2.21400         9.23206e-38         3.07735e-38         1.94475e-06         5.71605e-07
             2.21500         2.43989e-22         8.13296e-23         5.64974e-10         1.66058e-10
             2.21600         2.51265e-11         8.37549e-12         8.64886e-15         4.15054e-15
             2.21700         1.01810e-04         3.39365e-05         2.81094e-08         1.34933e-08
             2.21800         1.62308e-02         5.41028e-03         3.59618e-06         1.72627e-06
             2.21900         1.01564e-04         3.38545e-05         1.80557e-08         8.66723e-09
             2.22000         2.50052e-11         8.33506e-12         3.56610e-15         1.71183e-15
             2.22100         1.37313e-11         5.03481e-11         4.50901e-13         5.51489e-13
             2.22200         5.19610e-05         1.90524e-04         1.49189e-05         1.82471e-05
             2.22300         8.09717e-03         2.96896e-02         2.03672e-02         2.49108e-02
             2.22400         5.18360e-05         1.90065e-04         1.15385e-03         1.40267e-03
             2.22500         1.36653e-11         5.01062e-11         7.49955e-04         6.48917e-04
             2.22600         1.48354e-22         5.43964e-22         6.16866e-05         7.70750e-05
             2.22700         6.63231e-38         2.43185e-37         3.39243e-10         4.26076e-10
             2.22800         0.00000e+00         0.00000e+00         6.74734e-15         1.12367e-15
             2.22900         0.00000e+00         0.00000e+00         2.01246e-07         3.35119e-08
             2.23000         0.00000e+00         0.00000e+00         2.63844e-04         4.39358e-05
             2.23100         0.00000e+00         0.00000e+00         1.51765e-05         2.52722e-06
             2.23200         0.00000e+00         0.00000e+00         3.83524e-11         6.38651e-12
             2.23300         0.00000e+00         0.00000e+00         4.26024e-21         7.09423e-22
             2.23400         0.00000e+00         0.00000e+00         2.06140e-35         3.43268e-36
             2.23500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.23600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.23700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.23800         1.71412e-37         0.00000e+00         0.00000e+00         0.00000e+00
             2.23900         2.11164e-22         0.00000e+00         0.00000e+00         0.00000e+00
             2.24000         1.27026e-11         0.00000e+00         0.00000e+00         0.00000e+00
             2.24100         3.74021e-05         0.00000e+00         0.00000e+00         0.00000e+00
             2.24200         5.35236e-03         0.00000e+00         0.00000e+00         0.00000e+00
             2.24300         3.74021e-05         0.00000e+00         0.00000e+00         0.00000e+00
             2.24400         1.27026e-11         7.90640e-37         1.18139e-30         6.03998e-31
             2.24500         3.45730e-22         8.07398e-22         3.34589e-17         1.71063e-17
             2.24600         7.07495e-12         4.24497e-11         4.86330e-08         2.48642e-08
             2.24700         1.91964e-05         1.15178e-04         3.63324e-03         1.85754e-03
             2.24800         2.66904e-03         1.60142e-02         1.38765e-02         7.09451e-03
             2.24900         1.91062e-05         1.14637e-04         2.71993e-06         1.39060e-06
             2.25000         7.04172e-12         4.22503e-11         1.00654e-06         2.57697e-07
             2.25100         1.32678e-22         7.96067e-22         6.59288e-05         1.68793e-05
             2.25200         1.29315e-37         7.75892e-37         2.35564e-07         6.25880e-08
             2.25300         0.00000e+00         0.00000e+00         5.43240e-04         2.94740e-04
             2.25400         0.00000e+00         0.00000e+00         2.00594e-03         1.08834e-03
             2.25500         0.00000e+00         0.00000e+00         4.00033e-07         2.17042e-07
             2.25600         0.00000e+00         0.00000e+00         4.31488e-15         2.34108e-15
             2.25700         0.00000e+00         0.00000e+00         2.49754e-27         1.35506e-27
             2.25800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.25900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.26000         0.00000e+00         0.00000e+00         3.01647e-32         1.24048e-32
             2.26100         0.00000e+00         0.00000e+00         2.49609e-19         9.64337e-20
             2.26200         0.00000e+00         0.00000e+00         1.81690e-10         5.97313e-11
             2.26300         0.00000e+00         0.00000e+00         1.38562e-05         3.86450e-06
             2.26400         0.00000e+00         0.00000e+00         8.58931e-05         2.24427e-05
             2.26500         0.00000e+00         0.00000e+00         3.58262e-08         9.55743e-09
             2.26600         0.00000e+00         0.00000e+00         1.29350e-04         6.47654e-05
             2.26700         0.00000e+00         0.00000e+00         7.17238e-04         3.59121e-04
             2.26800         0.00000e+00         0.00000e+00         2.40404e-07         1.20371e-07
             2.26900         0.00000e+00         0.00000e+00         4.87847e-15         2.44265e-15
             2.27000         0.00000e+00         0.00000e+00         5.94762e-27         2.97797e-27
             2.27100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             2.27800         0.00000e+00         0.00000e+00         1.69487e-28         3.13761e-29
             2.27900         0.00000e+00         0.00000e+00         1.80982e-16         3.35042e-17
             2.28000         0.00000e+00         0.00000e+00         1.32986e-08         2.46188e-09
             2.28100         0.00000e+00         0.00000e+00         6.66638e-05         1.23411e-05
             2.28200         1.73646e-36         5.20938e-36         2.29225e-05         4.24351e-06
